formula,disorder
O10000Na750Ca1983V2500Mn1433,1
As10000Rh8483U5618,1
H10000C2857N714O2143F6429K1429Mo1429,0
S10000K6667,0
As10000Sr31250Sb8750,1
O10000Na3333Mn1667Te1667,0
O10000P2500K1250Fe1250Ni1250,0
N10000O132857Ti38095Sr47619Nb9524,1
Sb10000Sm742Os3333,1
S10000Cr50000Se70000Tl10000,1
Al10000Sr2500Pr104,1
Sb10000Cs20000,0
Si10000Mn10000,0
O10000Ti2857Cr1429Fe1429,1
Fe10000Ge40000Sm20000,1
O10000Mn2500Fe4500In500,1
O10000F10000I5000Ba2500,0
H10000C6000N1000S2000I1000Pb1000,0
B10000C5000Rh10000Gd5000,0
O10000Cr2250Ni250Sr2500Nd2500,1
Li10000O15000Fe2500Sb2500,1
O10000Na2500Re2500,0
P10000S40000Sn10000Tl10000,0
Al10000Mn6000Er8000,1
Si10000S18000Te32000Ta75000,1
Cs10000Pb10000,0
N10000Fe131579,1
O10000Se15000Sr10000Bi10000,0
H10000O23333K1667Ga5000Se3333,0
O10000Mn417Fe2917La3333,1
Mg10000Ga80909Eu45455,1
P10000Ni10000Se30000,0
Cl10000Fe714Zr4286,0
Ni10000Y2000Gd8000,1
Ti10000Ni10170Sn10020,1
O10000Al5000Cu4925,1
O10000Nb5714Eu714,0
Li10000O303030Ti30303Mn121212,1
O10000Mn893Co2679Ba1786Nd1786,1
Li10000O41973Mg493P10493Fe10493,1
O10000Ga3333Ce3333,0
Mn10000Fe5000Co5000As10000,1
O10000Mg3333Co1111Nb2222,0
O10000Si2850Cl903Ca1900Pb2850,1
O10000Na1250La1188Eu62W2500,1
Li10000P1667S8185Br1815,1
F10000Na400U2400,1
O10000Co477Rh2857,1
H10000Li5000O20000S5000,0
H10000Li2500N5000O15000S5000K2500,0
O10000Ca143Cu4286Y1286Ba2714Nd143,1
O10000Cl10000Cu5000Sr10000,0
Na10000Al2125Au17875,1
F10000S3250Sb1667Te1750,1
O10000Zn1300Nb2033Pb3333,1
O10000P1786Cl357Cs2857U1429,0
O10000Ca5000Sr1667Ir1667,1
Mn10000Co3889Zr6944,1
O10000Ca1506Cu3208Ba3012Hg1310,1
Zr10000Gd40000,1
O10000Te1538Nd1538W1538,0
O10000Rb1110W3333,0
Fe10000Se10000Sb10000,0
O10000Mn3130Pr3167,1
Ti10000Co10000Sb10000,0
Mo10000Pd15000,1
Cr10000Zn5263Se21053Dy526,1
O10000Ca1667V1667Fe1667La1667,1
O10000Cu2500Re2500,0
Pd10000Pb1333Bi2000,1
N10000O5267Si11450,1
S10000Cu18000,2
O10000Si2264La3649,1
O10000Ti3432Co2829Sr316Ba211,1
O10000Mn1000Rh2333La3333,1
Na10000Cu10000Te10000,0
S10000Cu6667Sn1667,1
H10000C2500N1250Br3750Sn625,0
O10000As20000Yb40000,0
Fe10000Ru1765Er5882,1
P10000Co10000Se10000,2
Ru10000Nd5000,0
H10000B10000O101433F1900Na2220Al25890Si20000Mn4110,1
Na10000Cl60000Rb20000Tm10000,0
V10000Fe66923Zr38462,1
Ir10000Pu5000,0
Ti10000Ni10151Sn10060,1
O10000Cu3333Sr3333,0
S10000K5000W2500,0
O10000V2500Sr2500La834,1
O10000Mo3636Gd227,0
Li10000O17606Mn4111Co1224Ni2271,1
Rh10000Ce10000,0
B10000O30000Zn13333Rb3333,0
C10000Sc4000Y16000,1
H10000N2500F10000Sc2500,0
F10000Cl10000Sr3000Ba7000,1
Li10000O19960Al998Mn3323Co2325Ni3303,1
H10000B400C4200N400Si200,0
Cu10000Se40000Nb10000Cs20000,0
O10000Ca3333Ti1667Ru1667,1
K10000Ge58577,1
O10000Fe442Cu3982Y1475Ba2950,1
Co10000Te12500,1
O10000Na2025Al2500Si2500K356,1
Rb10000In15000,0
K10000Cd54054,1
B10000O20000Cu5000,0
O10000Mo5714Nd714,0
B10000O30000Lu10000,2
O10000Co5100Zn2400,1
Li10000O80000Co70000,1
B10000S40000Sb10000Ba10000,0
K10000Ge1111In10000Sb24444,1
Te10000Bi8889,0
Li10000O40000F10000Na10000P10000Fe10000,0
O10000P2500Fe625Sb625Pb1250,1
O10000Co1667Y3333Ru1667,1
C10000O20000Cs10000,0
P10000S30000Ag10000,0
N10000O9750Ta10000,1
O10000Cr1225Ni1225Sr2451Nd2451,1
B10000O40000Ca10000Sc10000,0
O10000Co3571Ba1786Pr1786,1
O10000P3333Sr952Cs1429,1
O10000Ca417Ti1667Mn1667La2917,1
H10000Li3333B33333O63333Sr6667,1
O10000Na5000Ca3333Bi1667,0
O10000Sm2000Eu2000Th4000,1
B10000O17500Br5000Ag10000,0
H10000O20000S3333Co5000,0
O10000Ti2000Ni1000Sb2000,1
Li10000Si322P1286S8039I1608,1
O10000Mn3333Eu3333,0
Sc10000Zn10000,0
O10000Fe1453Sr4360Mo1453,1
O10000Cu2470Sr395La4545,1
Mg10000Zn18722Ag1278,1
Al10000Mn100000Ta40000,1
Si10000Tb4000Re6000,0
O10000Cr3000Co333La3333,1
Co10000Ge10000Dy5000,0
Al10000Si48824Cr29412,1
O10000P2632Mo1579Cs1053,0
H10000N1000O9000V1000Se1000,0
O10000Ca3875Mn2500Gd1125,1
Li10000O100000Fe60000Co5000,1
Mg10000Ni11020Nd40204,1
O10000Mg2225Al4998Fe278,1
O10000Fe2500Ni5000,0
O10000Al83Ta3750W167,1
V10000Os23333,1
O10000V3333La3333,0
B10000Mg5000,0
O10000Fe333Co3000Sr2000La1333,1
O10000Mg1630Al2104Ti22V10Cr2540Mn16Fe1170Ni8,1
Ga10000Cd10000Pr10000,0
H10000N1905O11905Y1429,0
Zn10000Sb133571La53571,1
O10000Si2500Ti975Co275Ba2500,1
H10000N1429O11429S2857,0
Na10000Cl20000Sc3333,0
P10000Ti10000Co10000,0
Si10000Rh16667Er3333,0
Li10000O13333Na2500Ge3333Cs833,0
Li10000O37358Co18491,1
O10000Mg1167Ti1333W1167Pb3333,1
Co10000In20000Lu15000,0
Li10000O20202Co10101,1
H10000O11667Mg833S1667Cs1667,0
O10000Si2857K4286Nd1429,0
Ca10000Pd15000Sb20000,0
O10000Cu1351Sb2162Bi2162,1
O10000Ca1639Mo2500La575Eu286,1
O10000Cd3333Te3333,0
Li10000O40000F200P9800V400Fe9600,1
H10000O5000F15000Ca2500Ir2500,0
Li10000O105634P26408Sc5933Cr3468Nb8204,1
Se10000Sb6333Ce333,1
H10000O20000As5000Rb4000Cs1000,1
S10000In6250Tl1250,1
Co10000Ge19149Eu2128,1
O10000P3000Br1000Ba3000,0
Mn10000Lu5000,0
Li10000O6667Co1667,0
H10000C2857N4286O9286Zn714Hg1429,0
Li10000O30000Ni10000Te5000,2
O10000Gd967Ta2900W433,1
O10000Mg2500Sc500Fe4500,1
H10000B2500Na31250Cl28750,1
Si10000Mn10000La10000,0
Co10000In50000Tb10000,0
Ca10000Sn14504Au48038,1
H10000B15714O31429Ca1143Sr1714,1
H10000O20000P5000Cs5000,2
O10000Mn833Ge3333Y1667,1
N10000O20000Ba10000Ta10000,1
O10000Mo2500Yb2500,0
O10000Sr2000Ba1333Hf3333,1
O10000Ca1429Sb2143Eu2143,1
O10000Mn3333Ba1000Pr2333,1
Sb10000Au3333,2
O10000Mg98Fe7402,1
C10000Ce3750Lu1250,1
H10000C10000O11667K483Rb2850,1
Li10000S20000As10000,0
Li10000O44944Mn11236Co12472,1
Al10000Cr930Gd1395,0
Br10000In10000I20000,1
O10000Br3333Te3333Nd3333,0
Al10000Cu101,1
H10000B110000O200000Ni30000,0
O10000Mg2250Al5000Mn250,1
F10000Na1667Cr1667Sr1667,0
Ru10000Sb20000Te10000,1
H10000N5000O10000P2500Fe2500,0
Mn10000Rb10000Sb10000,0
H10000N12683O6463Pb1463,1
O10000Fe3500Co2500In1500,1
Cu10000Sn8333Yb8000,1
Na10000S20000Sc10000,0
Sc10000Ir10000,0
F10000Ba833Os1667,0
H10000C1520O115147Na951Mg222P25147Ca42444,1
K10000Sn33077Eu413077Bi351538,1
H10000O26667S3333Ca1667Sb6667,0
Zn10000Sm2241,0
Ge10000As5000Te17500,0
Ni10000In5000Pr10000,0
Ni10000Sn659La1992,1
O10000Cu833Ge3333Tm1667,0
O10000Mg2860Al4565Cr75,1
Ge10000Tm5000Pt5000,0
Ga10000Ba3690Au15830,1
Cl10000Cs5000Yb2500,0
Li10000O500P2000S11400Sn950,1
Li10000Ge4000,0
Al10000Ga10000Sb20000,1
O10000Na1497Fe6856,1
Ni10000Ga1111Y2222,1
O10000Zn2857Ga2857Sr2857,1
O10000Cu2273Sr1818Ce1819Nd908Bi455,1
O10000Ti1905Ba1429Ta1905,1
O10000Ca1429Co4151Zn1563Ba1429,1
As10000Ru5000,0
O10000Cl833V2500Ba4167,0
Si10000Ti9000V1000Ni10000,1
Si10000Ge10000Ce20000,1
O10000Cr1667Te1667Tm1667,0
F10000Cs1429Nd2857,0
Al10000Sc10000Fe10000,1
S10000Ca2500Sc5000,0
O10000Mg1938Al4478Si2Ti5Cr450Mn5Fe595Ni20Zn8,1
S10000Ta2500Pt3750,0
Mg10000Y10000Tl10000,0
Co10000Ga20000Hf60000,0
Si10000Cr10000Nd5000,0
B10000O15000F10000Sn5000,0
In10000Ba5747Hg12989,1
Ni10000Sn80645,1
O10000Pr4840Bi479,1
Cu10000Ga120000La20000,1
O10000Mg2465V2185Cr2480,1
O10000Mn3000Fe333Y3333,1
O10000Ca1421Zn2857Ga2857Ba1421Bi14,1
Al10000Cr5000Y1250,0
N10000O20000Ti10000Ce10000,1
O10000Ni20Cu2480Sr375La4625,1
O10000Na1143Mo1429Sb3429,1
B10000Si50000Gd83333,1
O10000Ge3333Rb1667Nd1667,0
Si10000Sc5000Rh4000,0
H10000O17710K2056Nb4673,1
O10000Na1033Mg633Al1033Si3333Ca633,1
F10000Zr1667Ba1667,0
O10000Na3333P2500V833Mn833,1
Br10000W3333Bi1111,0
O10000Na2500As2500Th1250,0
H10000B909N2121Y303,0
Zn10000Sm5000,0
B10000C25000Dy25000,0
Sc10000Fe67200Ga52800,1
Si10000Mn4500Fe500,1
Li10000N30000,0
Se10000Ag15000Au5000,0
Al10000Ba1132Pt4136,1
Pd10000Sb8333Nd5000,0
O10000Mn1375Fe4925Zn1125Gd75,1
Ni10000Ge10000Sm3333,0
O10000Mg1650Si2500Ni3350,1
C10000Nb1500Mo8500,1
Na10000Si242857,1
S10000Mn2500Cu5000Sn2500,0
Al10000Ir2222,0
O10000Ti3747Ba275Bi1460,1
O10000Cu4286Ba2857Nd1429,2
O10000Ca1000Ge3000Y1200Eu800,1
C10000Ga400000Mo80000,0
F10000Pb3333Bi1111,1
Cr10000Se30000La10000,0
Ti10000Ni11111Hf1111,1
O10000Cl3333Cu3333Se3333Cd1667,0
H10000C3333O3333S3333Cl3333,0
Co10000Ga10000Ge6882,1
Mn10000Zn34444As44444Pr14444,1
Na10000Zn5000Sn25000,1
Fe10000Zr14706Sb14706,1
O10000Ca2500Te3750,0
C10000O10000In714I1429Re2143,0
O10000Fe6667Ba370,0
O10000Cu2445Ba4890Hg2445,1
O10000Na224P2424Mo1515,1
P10000Au10000Pb5000,0
O10000Cu5102Sr5000Eu102,1
H10000B1250O12500S1250Tb1250,0
O10000Sr1333Ba2000Hf3333,1
Li10000N3483O12172Na3053Al2603Si3053Eu861,1
F10000Na2857V1429Ni1429,0
H10000O22500S3750Mn3750,1
H10000Li5000O20000As5000,0
Mg10000Ge5500,0
Ti10000Po10000,0
H10000N2000O1000Cl5000Ru1000,0
Co10000Cu625Ho1250,1
O10000Mg1543P2857Co1314,1
O10000Cr1380Gd2857Ta1477,1
Fe10000Nb9118,1
Gd10000Yb444545,1
O10000Mg1614Al1134Ti12V9Cr3612Mn14Fe1022Ni8,1
Cu10000Ga24597Y9032,1
O10000Ca3333Ni1667Os1667,0
O10000Al1833Si1667Ca1667Sc1500,1
O10000Al2500Ca1667Y833Zr1667,1
Ge10000Y5000Rh10000,0
O10000K507V5944,1
Li10000S20000Mo10000,0
F10000S15000Sr10000Sn5000,0
N10000Na8333Cs1667W3333,0
O10000Mg1250S2500Cu1250,0
O10000Ca2500Mo2500,2
As10000Sn9364I3636,1
S10000Th4000,0
O10000Ca4167Nb2083In417,1
P10000Fe3333Ce833,0
O10000Ga5000Ba2500,2
O10000Y1667Sb1667Pb3333,0
C10000O10000Na3333,0
Mn10000Re1173,1
Cl10000Pt833Bi5558,1
S10000Co11250,0
C10000O10000Co2500Tl2500,0
Mn10000Ga11905Zr5714,1
Mg10000Al20303Ca15152,1
O10000Cr3333La2667Nd667,1
Al10000Ni2000Ru8000Ce10000,1
Si10000Ag10000Nd5000,0
O10000Mg1583Zn83Ta3333,1
O10000Co50Zn1200Zr1250Nb2500,1
C10000O25000Pb5000,0
H10000B30000O55000K10000,0
Cr10000Te10000,0
B10000C10000Gd10000,0
O10000Si673Ga3611La2147,1
O10000Ca3333Tc3333,0
C10000Y10000Re5000,0
Fe10000Se3000Te7000,1
O10000Cl2500Ho2500W2500,0
Al10000Cr49394Zn32727Se121212,1
H10000O15000S2500Y1250Cs1250,0
Li10000Ga27027La3514,1
O10000Y290Nb1159Bi4348,1
O10000P1818K800Rb1018Mo1818,1
Si10000Mn166667Ge156667Yb166667,1
Ga10000Ge10957Ba3645,1
Ce10000Ho23333,1
O10000P2424K303Mo1515,1
H10000C4444N1111O6667Mn900Zn211,1
Ca10000Au6000,0
Cu10000Eu50,1
Se10000Ag3333In6667I3333,1
Sn10000Pt90000,1
Ag10000Dy526,1
O10000Zn6154Ba1538Er1538,1
O10000P2000Ba2000U1000,0
Cr10000I45000Cs15000,0
B10000Mg5000Ru12500,0
O10000Na529Mo3529,1
Li10000O80000Ti40000,1
Li10000O34965Mn16224,1
O10000Ce1050U3950,1
Se10000Mo7500Tm1250,0
O10000Ru1667Ba3333Nd1667,0
Pd10000Ag2500Ce4167,1
Cl10000Sc1667Rb5000,0
As10000Ta5000,0
O10000Zr2500Yb2778W278,1
B10000Sc3333Ni35000,0
S10000Se3889Mo11128,1
P10000Mn12346Fe12346Ge2346,1
Co10000Y80000In30000,0
H10000O130000Al18400Si30000Ca15700Mn1200Fe11600La3100,1
Cl10000Nb1667Bi5556,1
H10000O21000Al2000Si6000Sr950Ba50,1
O10000Mg4375Si2500Co625,1
O10000P2500Zn1350Ga1150,1
O10000Na3750P2500Tb1250,0
O10000Ti1818Cu1818Ba1818Nd1818,2
B10000O42500Al15000Cu5000,1
S10000Cu4167Se6667Rh8333,1
O10000Cu2500Sr375La3950Pb675,1
O10000Si2500Ag10000,0
O10000Cu3303Ba1506Ce742Sm2247,1
Sc10000Ge16000Hf10000,1
H10000N5000F1250Cl1250Co1250,0
O10000Ag7882Pb3333,1
O10000Ca3333Mn667Ru2667,1
O10000Mn2157Sb1629Bi1786,1
Se10000Pb6667Bi2222,1
O10000Si2500Mn3500Fe1500,1
Sn10000Pt5000,0
H10000Li1667O10000Sb1667,1
Ni10000Ge6000Er2000,0
O10000Al879Ca1187Fe5077,1
N10000Sm5700Th4300,1
Fe10000Ga20000Hf60000,0
Na10000Si4500Ge5500,1
O10000P588W2941,0
S10000Cu2000La4000Bi2000,1
O10000Al740Ca4000Fe3260,1
Cu10000As20000Se20000In30000,1
H10000C1000N3000O6000S1000Cd500,0
B10000O20000Cu2000Tm2000,0
O10000Sb5000Er10000,1
K10000Se35714Tl25714,1
N10000O19126Sr9709Mo7282W2427,1
N10000O10000Si10000Eu5000,2
B10000Al8333Ru15000,1
O10000Ni3150La4724,1
H10000B10000C30000O10000F90000Cs10000,0
Pd10000Sn10000Nd6000,0
F10000Mn10000Sb10000Eu10000,0
N10000U5000,0
S10000Mn800Zn9200,1
O10000Mn1488Nb1488Bi2693,1
Al10000S17500Ba2500,0
S10000Mn1429Ga1429Sm4286,0
Fe10000Ga8333,0
O10000F5000P2500V2500Cs2500,0
O10000Fe5000Nd1667,1
O10000Ni2424La4847,1
S10000Cu5000Sn2500Eu2500,0
Li10000O20000Mn10000,2
Ga10000Se24390Ag12195In2195,1
B10000F40000Tl10000,0
H10000B8824O91065F112Na1324Mg1794Al20529Si17500K18Ca29Ti79V9Mn159Fe4015Zn35,1
O10000P667V1000Cu3333Bi1667,1
Se10000Rb20000,0
O10000Na2500Ge2500Eu2500,0
O10000Al4000Sr2667Te667,1
S10000Ti5625Zn625,1
O10000Na5000Co2500Ge2500,0
O10000S3000Ga3000Ge2000La3000,1
Na10000Sn15000Au5000,0
B10000O60000Mo10000Nd10000,0
Na10000Ga20000Au40000,0
Na10000S20000,0
O10000Al3333Nd2333Gd1000,1
O10000Mn333Co3000La3333,1
O10000Mn3333Sr1500Bi1833,1
B10000Ca5000Rh14286,0
Ca10000Cu90000In20000,1
P10000S30000Ca10000,0
Co10000Ge2500Y2500,1
Li10000O40000F10000P10000V9600Mn400,1
Cl10000Se110000Mo90000Ag41300,1
O10000Y100Nb100Mo1298W1102Pb2400,1
Te10000Sm7500,0
O10000Cu4518Ba2259La2259,1
N10000O6000Al6000Si6000,1
O10000Ca1429Sb2143Gd2143,1
O10000Na2000Ca2000Ta3000,0
F10000Sr3333Cs3333,0
Mn10000Cu3043Gd2174,1
Li10000O106667Mo26667Ba6667Tm10000,1
Li10000O187500Ga15625Sr43125Ta46875,1
O10000Ca371Cu2857Sr2800Y1157Tl1086Pb343,1
Cr10000Nb5000,2
Si10000Ru15000La5000,0
O10000K3333Se1667Mo1667,0
Na10000Al10000Ge10000,0
P10000Yb10000,0
Si10000Ni16667Er3333,0
Al10000Se60000Ag90000,1
Cu10000Y5000,0
Li10000B60000O180000Ca10000Ho50000,1
O10000Cl40000Rb60000,0
Li10000O50000Br10000Te20000Ba10000,0
O10000F1765Fe11765As11765La11765,1
O10000Ca1666Cu3328Sr166La3160,1
H10000N2500O17500P5000Lu2500,0
Sb10000Sm5000Au5000,0
O10000Ge2280Sr513La3286,1
Ca10000As12000Sn4000,0
P10000S30000Fe5000Ni5000,1
Co10000Ni6000Sn32000,1
B10000C13333Lu13333,0
Li10000O39200Ti10000Mn10000,1
Co10000Ni4167Er1667,0
Ge10000Y6667,1
P10000Cr10000Nb10000,0
K10000Se30000Pt20000,0
C10000O10000P1176Cr1176Fe1176,0
O10000Ca2232Cu3452Ba2301Tl1220,1
P10000Fe17143Yb2857,0
Si10000Sc2000V10000,1
Li10000O44776Mn4925Fe2537Nb12388,1
Se10000Mo7500Cd1074,1
N10000O10000,2
O10000Fe5000In2500,0
H10000N2857O714F4286Co476Re714,1
Li10000Si10000Ni20000,0
In10000Dy10000Pt40000,0
Cr10000Ni34444U22222,1
Ti10000Fe50000Zr15000,1
Li10000O30000Mn12500,1
Al10000Ag2308Eu3077,1
V10000Rb3333Sb16667,0
O10000V2500Sr250Ce2250,1
Al10000Sr4250Sb30000Yb20750,1
Zn10000Se50000Rb20000Bi20000,0
O10000I2500La2500Bi5000,0
Sc10000Th10000,1
O10000Fe5000Ni500Zn2000,1
O10000Mg1667Bi3333,0
O10000Pt10000,0
F10000Na3333Sn1667,0
Li10000Cr5000Fe5000As10000,1
O10000Cr2667Bi1333,0
H10000Li9610O120000Mg8820Al9220Si40000Fe7350,1
Co10000Cu2500Ce2500,1
O10000Co3636Sr1818Gd1818,1
F10000Ca3475Th763,1
Cu10000Ga10000Se70000Pr30000,1
Li10000F50000Pu10000,0
Fe10000Se40000Nb20000,0
B10000Ni37067In1267,1
O10000Mg1667Al1667Si1667Y1658Ce25,1
O10000Fe3333Nd3333,0
In10000Sb1253636Ir454545,1
S10000Fe2150Zn7850,1
O10000Cu3576Sr2649Mo397Tm1325,1
H10000O5000Cl5000Cu2500,0
H10000C2857N714O4286P1429Zn1071,0
O10000V439Bi5935,1
O10000Ca1052Ge3006Sm1954,1
Ga10000I10000Ce10300,1
S10000In714Cs1429Lu5714,0
B10000O30000Ca7500Er5000,1
O10000Mg360Al4775Si5Ti15V5Cr2Mn12Fe2325Zn5,1
Fe10000Co10000Ga2667Y2667,1
O10000Al364Ti1455Cu1818Ba1818Gd1818,1
O10000Ru1250Ba4167Ir1250,1
O10000Mg650Al150Mn6700,1
O10000Mg2025Si3333K833Fe475,1
O10000Na1429Si2857Cu3571,0
Cl10000K6667Cu3333,0
S10000Cr5690Sn1411,1
Eu10000Pt8000,0
Li10000Br50000Dy20000,0
O10000Fe3333Ba333Bi3000,1
B10000O30000K15000Nd750Eu1000Gd1000Dy1100Ho1150,1
F10000Sr2353Lu1765,1
F10000K2500Bi2500,2
C10000Sc30000I55000,0
H10000F6376Na5459Mg5459,1
O10000K769V1538La3846,0
O10000Sb5000Gd10000,1
O10000P3333K1667Co833,0
C10000Ti41667Fe447917Ho41667,1
H10000N2500O7500S1250,0
Ni10000Ge30000Sm20000,1
Br10000La3333,0
O10000Cl14000Rb4000Nb6000,0
Be10000O35000Ge5000La10000,0
O10000Ca3333Sr3333Ir1667,1
S10000Fe1750Zr5000,1
B10000Rh31579Ho10526,1
N10000O1236Nb9318,1
Na10000P30000S120000Ti20000,1
O10000Fe5000Co750Ni1250Zn500,1
O10000Ti3333Sr1833Ba1500,1
Li10000O54365Fe5724Nd25738,1
Al10000Ti6667Ni3333,1
O10000F833P2500Sr1250Pb2917,1
Mg10000Ru10000La40000,0
Mg10000Mn15333Cd641333Te666667,1
S10000Fe9200Co800,1
Zn10000Ce10000,0
P10000Co15833Dy4167,1
B10000Ca3333Ni35000,0
P10000Fe3333Gd833,1
Ni10000Sb20000Gd10000,0
C10000O30000Rb6667Sr6667,0
O10000Zr2857Nd1429Ho1429,1
N10000Co25000,1
Cu10000Te40000Ho23333,1
Li10000O47506Al2375Mn7910Co5534Ni7886,1
O10000Ba3000Pb7000,1
O10000Na583Al1871Si3126Ca667,1
Si10000Fe58000Gd8000,1
O10000F6667Ge3333Yb4444,0
S10000La5000Eu5000,1
H10000C2500N5000O3333S3333Zn833,0
O10000Nb2667Pb1617,1
Mg10000Si20450Sm20675,1
C10000O30000F3333Ba6667La3333,0
B10000La871Ce871,1
O10000Rb1429Nb2857La1429,0
Ni10000Y2222La556Ce556,1
O10000Mn230000Ta231538,1
Al10000Zn5235Gd4155,1
S10000Ge1429Cd714Pr4286,1
V10000Fe5000Se20000,1
H10000O53333S6667Y10000Te6667,1
H10000C10000Zr20000,1
N10000Sr30000Sb10000,0
H10000B2500C2500N2500O5000Al500Zn500,0
Al10000V1000,0
Ge10000Pd698Ba1860,1
Be10000Yb769,0
C10000Cr31550Fe6783,1
Pd10000Sn10000Er10000,0
Co10000Pr471Yb706,1
O10000Sm4286Re1429,0
O10000Fe3333Ba167Nd500Bi2667,1
Li10000O444444F88889Na4889Mg118444Si147200K44444Fe30578,1
Si10000Sr2035Ba2965,1
O10000F4000Sr2000I4000,0
Fe10000Sm1000Re2000,1
Al10000V20000Fe10000,1
O10000Cu2778Sr3333Nd2222,1
S10000Zr2500Ba5000,0
C10000Ni71083Lu8917,1
O10000Ti1432Fe2148Sr3580,1
O10000Ga5000Ge1250,0
Mg10000S311284Cu33191Mo233463,1
O10000Na16Mg93Al185Si1965K1Ca2387Ti688V120Mn21Fe1188Ni2,1
Se10000Nb6250Sn1250,0
O10000Cl1250Cu3750Se2500Nd1250,0
O10000Cu4362Y1454Ba2908,1
O10000Mn2857Ba1429Nd2857,2
Se10000Nb4000Pd1626,1
F10000Cu3333Tl3333,0
Al10000Co75000Ce10000,0
Ge10000Mo100000Hf40000,1
B10000O33333Ca13333Yb3333,0
Ge10000Rh6000Ce4000,0
Al10000Mn562Co1938Ce1250,1
H10000C3750N1250O1875Na625I1875Bi417,0
Ba10000Au10000,0
Sn10000Lu10000Ir10000,0
S10000K123V4017Ba3772,1
O10000Mn1443Cu2165Ba722La2886,1
Al10000Mn13793Co25862Ni122759La19310Pr1724Nd4828Gd8621,1
H10000N2500O10000P1200V2550,1
O10000Ni3333Cu5000Sb1667,1
O10000Na133Ca867Mn3333La2333,1
N10000O90000Na29600P30000Ti10000,1
Ge10000Rh11667Er6667,0
C10000I37500La25000,0
O10000Sn2857Tb2857,2
Li10000P10000Ce5000,0
O10000Fe4550Co2500Zr450,1
Mn10000Zn190000Se200000,1
Li10000Al17058Cu3712,1
O10000P2222K1111Mo1111Cs1111,0
O10000K3750V2500Ho1250,0
S10000Sr3759Ag1654Sn2707,1
Zn10000Ge120000Dy40000,1
O10000Mg3650Si2500Fe1350,1
B10000Al4400,1
Y10000Pd20000Sn10000,0
B10000Re30000,2
B10000O40000Mg16900Ti3300,1
Ge10000Tm6667Os11667,0
N10000O104286Al79429,1
O10000Cl5000Cu7500Ba5000,0
H10000B10000O50000As10000Ba5000,0
C10000N5000O5000F5000S5000,0
Li10000O74963V29985,0
Cr10000Ni8182Cu9091Se36364,1
O10000Na2100Co5000,1
Mn10000Sm6667Bi20000,0
C10000Ce6667,0
O10000Ca3333Mn2933Mo400,1
H10000O32000P2000S6000K8000,1
O10000Na1667Fe1667Sm1667W1667,1
C10000Y1000La4000,1
O10000V3750Mn2500Ni1250,1
O10000Pr4271Bi938,1
Ga10000Yb5000,0
O10000Mo2230La2163Pb67,1
B10000Al5000Cr10000,0
Al10000Ag8333Eu1667,1
O10000Ga4167Nd2500,0
H10000O4167Ba17500Pb1667,1
O10000Na500Mn3333La2833,1
C10000Ce750U4250,1
N10000Se30000La30000,0
O10000Cu4298Y1433Ba2865,1
H10000C1429N10000O5714Cl714Co714,0
C10000N10000Fe1667Cd2500,1
Ga10000Ge10000Nb60000,1
O10000Al3333Nd2333Tb1000,1
P10000Fe10000Ta10000,0
H10000Li650O120000Na11000Mg16850Al650Si40000K850Ca650Mn300Fe6550,1
Li10000O11667Ge3333,0
H10000O15500S2000Eu3000,0
S10000Nb2971Ba3623,1
Li10000Cd256,1
H10000O40000S10000Cu5000,0
Cr10000Zn4922Ga155Se20725,1
H10000O13333K5000Np1667,0
H10000O69091F1364Na2568Mg1455Si18182K4477Ca864Ti4545Mn1182Fe12182,1
O10000Ca667Mn3333Ba500La2167,1
O10000Na4000Mg500Mn3000Co1500,1
O10000Mn2143Sb2143Lu1429,1
S10000Sr3529Sb3529,0
B10000O30000Cl20000Zn20000Rb10000,0
O10000Ca3000Fe667Co2667Pr333,1
Li10000O20000Al1000Co9000,1
O10000Ca1429Fe1429Co4286Ba1429,1
O10000Mn3333Ba1100La2233,1
Fe10000As30000Ce2500,0
Ti10000Cu119870,1
Si10000Sc10000Fe10000,0
O10000Mo92La4971W828,1
O10000Na417Mg1200Al367Si3333Ca1017Fe333,1
Cu10000Se10000Yb3350,1
H10000B7500O77500Na950Mg5075Al11800Si15000Ca1550Ti725Fe4975,1
Al10000Zn16667Ho3333,1
H10000N3333O4444Cl2222Co556Cs556,1
P10000Fe10000Nb40000,0
Li10000O43333K30000I6667,0
Li10000N6667Fe2867,1
Ga10000Mo2000Sb500,0
O10000Sr1111Ru1333Ba3333Ta889,1
Si10000Mn8750Pd1250Ce5000,1
N10000V5000U5000,0
O10000Cl5000K5000,0
P10000S10000Th10000,0
C10000N10000Zn2500Pt2500,0
P10000K8000Se60000Cs2000,1
Cl10000Co1000W2000,0
Ti10000Ga20000Lu5000,0
O10000Ce3784Sm1622,1
In10000Ho10000Au20000,0
Si10000Ru10000Np5000,0
Al10000Fe28288Nd4505,1
O10000Mg1667Mn7La2783Ta1660,1
Co10000Y666Pr666Sm666,1
O10000Ba3333Lu1667Ta1667,0
H10000N19048Ti47619,1
Ge10000Nb7500Lu5000,0
S10000Cu3333Bi5833,0
O10000Mn3167Co167Sr1100La2233,1
O10000Cu4651Ba3101Er1550,1
Ni10000Ga43333Sm13333,1
O10000Al1250P2500Cu1250Rb1250,0
Cl10000Mn2857Rb4286,0
O10000Nb2500Pr2500,0
Cu10000Se20000Nb10000,1
Co10000Y1667Gd1667,1
